22,45,2023-12-06 15:24:44
22,45,2023-12-06 15:36:22
22,45,2023-12-06 15:36:24
22,46,2023-12-06 15:36:25
22,46,2023-12-06 15:36:27
22,45,2023-12-06 15:36:29
22,45,2023-12-06 15:36:30
22,45,2023-12-06 15:36:32
22,45,2023-12-06 15:36:33
22,45,2023-12-06 15:36:35
22,45,2023-12-06 15:36:37
22,45,2023-12-06 15:36:38
22,45,2023-12-06 15:36:40
22,45,2023-12-06 15:36:41
22,45,2023-12-06 15:36:43
22,45,2023-12-06 15:36:44
22,45,2023-12-06 15:36:46
22,45,2023-12-06 15:36:47
22,45,2023-12-06 15:36:49
22,45,2023-12-06 15:36:51
22,45,2023-12-06 15:36:52
22,45,2023-12-06 15:36:54
22,45,2023-12-06 15:36:55
22,45,2023-12-06 15:36:57
22,45,2023-12-06 15:36:58
22,45,2023-12-06 15:37:00
22,45,2023-12-06 15:37:01
22,45,2023-12-06 15:37:03
22,45,2023-12-06 15:37:04
22,45,2023-12-06 15:37:06
22,45,2023-12-06 15:37:08
22,44,2023-12-06 15:37:10
22,45,2023-12-06 15:37:11
22,45,2023-12-06 15:37:13
22,45,2023-12-06 15:37:17
22,44,2023-12-06 15:37:21
22,44,2023-12-06 15:37:22
22,44,2023-12-06 15:37:24
22,44,2023-12-06 15:37:25
22,45,2023-12-06 15:37:27
22,44,2023-12-06 15:37:28
22,44,2023-12-06 15:37:30
22,44,2023-12-06 15:37:32
22,45,2023-12-06 15:37:33
22,44,2023-12-06 15:37:35
22,44,2023-12-06 15:37:39
22,44,2023-12-06 15:37:41
22,44,2023-12-06 15:37:42
22,44,2023-12-06 15:37:44
22,44,2023-12-06 15:37:45
22,44,2023-12-06 15:37:50
22,44,2023-12-06 15:37:52
22,44,2023-12-06 15:37:54
22,45,2023-12-06 15:37:55
22,45,2023-12-06 15:37:57
22,45,2023-12-06 15:37:58
22,45,2023-12-06 15:38:00
22,45,2023-12-06 15:38:01
22,45,2023-12-06 15:38:03
22,45,2023-12-06 15:38:04
22,45,2023-12-06 15:38:06
22,45,2023-12-06 15:38:09
22,45,2023-12-06 15:38:10
22,45,2023-12-06 15:38:12
22,45,2023-12-06 15:38:14
22,45,2023-12-06 15:38:15
22,45,2023-12-06 15:38:17
22,45,2023-12-06 15:38:18
22,45,2023-12-06 15:38:20
22,45,2023-12-06 15:38:21
22,45,2023-12-06 15:38:23
22,45,2023-12-06 15:38:24
22,45,2023-12-06 15:38:26
22,45,2023-12-06 15:38:27
22,45,2023-12-06 15:38:29
22,45,2023-12-06 15:38:30
22,45,2023-12-06 15:38:32
22,45,2023-12-06 15:38:34
22,45,2023-12-06 15:38:35
22,45,2023-12-06 15:38:37
22,45,2023-12-06 15:38:38
22,45,2023-12-06 15:38:40
22,45,2023-12-06 15:38:41
22,45,2023-12-06 15:38:43
22,45,2023-12-06 15:38:44
22,45,2023-12-06 15:38:46
22,44,2023-12-06 15:38:47
22,44,2023-12-06 15:38:49
22,44,2023-12-06 15:38:50
22,44,2023-12-06 15:38:52
22,45,2023-12-06 15:38:54
22,44,2023-12-06 15:38:56
22,44,2023-12-06 15:38:58
22,44,2023-12-06 15:39:00
22,44,2023-12-06 15:39:01
22,45,2023-12-06 15:39:03
22,45,2023-12-06 15:39:04
22,45,2023-12-06 15:39:06
22,45,2023-12-06 15:39:07
22,45,2023-12-06 15:39:09
22,45,2023-12-06 15:39:11
22,45,2023-12-06 15:39:13
22,45,2023-12-06 15:39:14
22,45,2023-12-06 15:39:16
22,45,2023-12-06 15:39:18
22,45,2023-12-06 15:39:19
22,45,2023-12-06 15:39:21
22,45,2023-12-06 15:39:22
22,45,2023-12-06 15:39:24
22,45,2023-12-06 15:39:25
22,45,2023-12-06 15:39:27
22,45,2023-12-06 15:39:28
22,45,2023-12-06 15:39:30
22,45,2023-12-06 15:39:31
22,45,2023-12-06 15:39:33
22,45,2023-12-06 15:39:34
22,45,2023-12-06 15:39:36
22,45,2023-12-06 15:39:38
22,45,2023-12-06 15:39:39
22,45,2023-12-06 15:39:41
22,45,2023-12-06 15:39:42
22,45,2023-12-06 15:39:44
22,45,2023-12-06 15:39:45
22,45,2023-12-06 15:39:48
22,45,2023-12-06 15:39:50
22,45,2023-12-06 15:39:51
22,45,2023-12-06 15:39:53
22,45,2023-12-06 15:39:54
22,45,2023-12-06 15:39:56
22,45,2023-12-06 15:40:01
22,44,2023-12-06 15:40:02
22,45,2023-12-06 15:40:04
22,45,2023-12-06 15:40:06
22,44,2023-12-06 15:40:10
22,45,2023-12-06 15:40:11
22,45,2023-12-06 15:40:13
22,45,2023-12-06 15:40:15
22,45,2023-12-06 15:40:16
22,45,2023-12-06 15:40:18
22,45,2023-12-06 15:40:19
22,45,2023-12-06 15:40:21
22,45,2023-12-06 15:40:23
22,45,2023-12-06 15:40:24
22,45,2023-12-06 15:40:26
22,45,2023-12-06 15:40:27
22,45,2023-12-06 15:40:29
22,45,2023-12-06 15:40:30
22,45,2023-12-06 15:40:32
22,45,2023-12-06 15:40:33
22,46,2023-12-06 15:40:35
22,46,2023-12-06 15:40:37
22,46,2023-12-06 15:40:39
22,46,2023-12-06 15:40:40
22,46,2023-12-06 15:40:45
22,45,2023-12-06 15:40:47
22,46,2023-12-06 15:40:48
22,46,2023-12-06 15:40:50
22,46,2023-12-06 15:40:52
22,46,2023-12-06 15:40:57
22,46,2023-12-06 15:40:59
22,46,2023-12-06 15:41:01
22,46,2023-12-06 15:41:03
22,46,2023-12-06 15:41:05
22,46,2023-12-06 15:41:06
22,46,2023-12-06 15:41:08
22,46,2023-12-06 15:41:09
22,46,2023-12-06 15:41:11
22,46,2023-12-06 15:41:12
22,46,2023-12-06 15:41:14
22,46,2023-12-06 15:41:16
22,46,2023-12-06 15:41:17
22,45,2023-12-06 15:41:19
22,45,2023-12-06 15:41:21
22,45,2023-12-06 15:41:23
22,45,2023-12-06 15:41:25
22,45,2023-12-06 15:41:27
22,45,2023-12-06 15:41:29
22,45,2023-12-06 15:41:30
22,45,2023-12-06 15:41:32
22,45,2023-12-06 15:41:33
22,45,2023-12-06 15:41:35
22,45,2023-12-06 15:41:36
22,45,2023-12-06 15:41:41
22,44,2023-12-06 15:41:43
22,44,2023-12-06 15:41:45
22,44,2023-12-06 15:41:47
22,44,2023-12-06 15:41:49
22,44,2023-12-06 15:41:50
22,44,2023-12-06 15:41:52
22,44,2023-12-06 15:41:54
22,44,2023-12-06 15:41:55
22,44,2023-12-06 15:41:57
22,44,2023-12-06 15:41:58
22,44,2023-12-06 15:42:04
22,44,2023-12-06 15:42:05
22,44,2023-12-06 15:42:07
22,44,2023-12-06 15:42:08
22,44,2023-12-06 15:42:10
22,44,2023-12-06 15:42:11
22,44,2023-12-06 15:42:13
22,44,2023-12-06 15:42:15
22,44,2023-12-06 15:42:17
22,44,2023-12-06 15:42:19
22,44,2023-12-06 15:42:23
22,44,2023-12-06 15:42:26
22,44,2023-12-06 15:42:28
22,44,2023-12-06 15:42:30
22,44,2023-12-06 15:42:31
22,45,2023-12-06 15:42:33
22,45,2023-12-06 15:42:34
22,44,2023-12-06 15:42:36
22,44,2023-12-06 15:42:38
22,44,2023-12-06 15:42:41
22,45,2023-12-06 15:42:42
22,45,2023-12-06 15:42:44
22,45,2023-12-06 15:42:46
22,45,2023-12-06 15:42:47
22,45,2023-12-06 15:42:49
22,45,2023-12-06 15:42:51
22,45,2023-12-06 15:42:52
22,46,2023-12-06 15:42:54
22,46,2023-12-06 15:42:55
22,46,2023-12-06 15:42:57
22,46,2023-12-06 15:42:58
22,47,2023-12-06 15:43:00
22,47,2023-12-06 15:43:01
22,47,2023-12-06 15:43:03
22,47,2023-12-06 15:43:04
22,47,2023-12-06 15:43:06
22,47,2023-12-06 15:43:07
22,47,2023-12-06 15:43:09
22,47,2023-12-06 15:43:11
22,46,2023-12-06 15:43:12
22,46,2023-12-06 15:43:14
22,46,2023-12-06 15:43:15
22,46,2023-12-06 15:43:17
22,46,2023-12-06 15:43:18
22,46,2023-12-06 15:43:20
22,46,2023-12-06 15:43:21
22,46,2023-12-06 15:43:23
22,46,2023-12-06 15:43:24
22,46,2023-12-06 15:43:26
22,46,2023-12-06 15:43:27
22,46,2023-12-06 15:43:29
22,46,2023-12-06 15:43:31
22,46,2023-12-06 15:43:33
22,45,2023-12-06 15:43:35
22,45,2023-12-06 15:43:37
22,45,2023-12-06 15:43:38
22,45,2023-12-06 15:43:40
22,45,2023-12-06 15:43:41
22,45,2023-12-06 15:43:43
22,45,2023-12-06 15:43:44
22,45,2023-12-06 15:43:46
22,45,2023-12-06 15:43:48
22,45,2023-12-06 15:43:49
22,46,2023-12-06 15:43:52
22,45,2023-12-06 15:43:53
22,46,2023-12-06 15:43:55
22,46,2023-12-06 15:43:56
22,46,2023-12-06 15:43:58
22,46,2023-12-06 15:43:59
22,46,2023-12-06 15:44:01
22,46,2023-12-06 15:44:02
23,46,2023-12-06 15:44:04
22,45,2023-12-06 15:44:05
22,45,2023-12-06 15:44:07
22,45,2023-12-06 15:44:09
22,45,2023-12-06 15:44:11
22,45,2023-12-06 15:44:12
22,45,2023-12-06 15:44:14
22,45,2023-12-06 15:44:16
22,45,2023-12-06 15:44:18
22,45,2023-12-06 15:44:20
22,45,2023-12-06 15:44:21
22,45,2023-12-06 15:44:23
22,45,2023-12-06 15:44:24
22,45,2023-12-06 15:44:26
22,45,2023-12-06 15:44:27
22,45,2023-12-06 15:44:29
22,45,2023-12-06 15:44:30
22,45,2023-12-06 15:44:32
22,45,2023-12-06 15:44:33
22,45,2023-12-06 15:44:36
23,45,2023-12-06 15:44:38
22,45,2023-12-06 15:44:39
22,45,2023-12-06 15:44:41
22,45,2023-12-06 15:44:43
22,45,2023-12-06 15:44:45
22,45,2023-12-06 15:44:47
22,45,2023-12-06 15:44:48
22,45,2023-12-06 15:44:50
23,45,2023-12-06 15:44:52
22,45,2023-12-06 15:44:53
22,45,2023-12-06 15:44:55
22,44,2023-12-06 15:44:57
22,44,2023-12-06 15:44:59
22,44,2023-12-06 15:45:01
22,44,2023-12-06 15:45:02
22,44,2023-12-06 15:45:04
22,44,2023-12-06 15:45:05
22,44,2023-12-06 15:45:07
23,44,2023-12-06 15:45:09
22,44,2023-12-06 15:45:10
22,44,2023-12-06 15:45:12
23,44,2023-12-06 15:45:14
22,44,2023-12-06 15:45:16
22,44,2023-12-06 15:45:18
22,44,2023-12-06 15:45:20
22,44,2023-12-06 15:45:22
22,44,2023-12-06 15:45:24
23,44,2023-12-06 15:45:26
22,44,2023-12-06 15:45:28
22,44,2023-12-06 15:45:29
22,44,2023-12-06 15:45:31
22,44,2023-12-06 15:45:33
22,44,2023-12-06 15:45:34
22,44,2023-12-06 15:45:36
22,44,2023-12-06 15:45:37
22,44,2023-12-06 15:45:40
22,44,2023-12-06 15:45:41
22,44,2023-12-06 15:45:43
22,44,2023-12-06 15:45:45
22,44,2023-12-06 15:45:46
22,44,2023-12-06 15:45:48
22,44,2023-12-06 15:45:50
23,44,2023-12-06 15:45:52
22,44,2023-12-06 15:45:54
22,44,2023-12-06 15:45:56
22,44,2023-12-06 15:45:58
23,44,2023-12-06 15:46:00
22,44,2023-12-06 15:46:02
22,44,2023-12-06 15:46:03
23,44,2023-12-06 15:46:05
23,44,2023-12-06 15:46:07
22,44,2023-12-06 15:46:09
22,44,2023-12-06 15:46:11
23,44,2023-12-06 15:46:13
23,43,2023-12-06 15:46:14
23,44,2023-12-06 15:46:16
23,43,2023-12-06 15:46:19
23,43,2023-12-06 15:46:20
23,43,2023-12-06 15:46:22
23,43,2023-12-06 15:46:24
22,43,2023-12-06 15:46:26
22,43,2023-12-06 15:46:28
22,43,2023-12-06 15:46:30
22,43,2023-12-06 15:46:32
23,43,2023-12-06 15:46:34
23,43,2023-12-06 15:46:36
22,43,2023-12-06 15:46:38
22,43,2023-12-06 15:46:40
22,43,2023-12-06 15:46:42
22,43,2023-12-06 15:46:44
22,43,2023-12-06 15:46:45
23,44,2023-12-06 15:46:47
22,44,2023-12-06 15:46:49
23,44,2023-12-06 15:46:50
23,44,2023-12-06 15:46:52
22,44,2023-12-06 15:46:54
22,44,2023-12-06 15:46:55
22,44,2023-12-06 15:46:57
23,44,2023-12-06 15:46:58
22,44,2023-12-06 15:47:00
22,43,2023-12-06 15:47:02
22,44,2023-12-06 15:47:04
23,44,2023-12-06 15:47:06
22,44,2023-12-06 15:47:08
23,43,2023-12-06 15:47:09
22,44,2023-12-06 15:47:11
23,43,2023-12-06 15:47:13
22,43,2023-12-06 15:47:14
23,43,2023-12-06 15:47:16
22,43,2023-12-06 15:47:17
23,43,2023-12-06 15:47:19
23,43,2023-12-06 15:47:20
22,43,2023-12-06 15:47:22
23,43,2023-12-06 15:47:23
23,43,2023-12-06 15:47:25
23,43,2023-12-06 15:47:27
22,43,2023-12-06 15:47:28
22,43,2023-12-06 15:47:30
22,43,2023-12-06 15:47:31
23,43,2023-12-06 15:47:33
22,43,2023-12-06 15:47:35
23,43,2023-12-06 15:47:36
22,43,2023-12-06 15:47:38
23,43,2023-12-06 15:47:39
23,43,2023-12-06 15:47:41
23,43,2023-12-06 15:47:42
23,43,2023-12-06 15:47:44
23,43,2023-12-06 15:47:46
23,43,2023-12-06 15:47:47
22,43,2023-12-06 15:47:49
22,43,2023-12-06 15:47:50
22,43,2023-12-06 15:47:52
23,43,2023-12-06 15:47:54
22,43,2023-12-06 15:47:55
22,43,2023-12-06 15:47:57
22,43,2023-12-06 15:47:58
22,43,2023-12-06 15:48:00
22,43,2023-12-06 15:48:01
22,43,2023-12-06 15:48:03
22,43,2023-12-06 15:48:04
22,43,2023-12-06 15:48:06
22,43,2023-12-06 15:48:08
22,43,2023-12-06 15:48:09
22,43,2023-12-06 15:48:11
22,44,2023-12-06 15:48:12
22,43,2023-12-06 15:48:14
23,43,2023-12-06 15:48:15
23,44,2023-12-06 15:48:17
22,44,2023-12-06 15:48:18
22,44,2023-12-06 15:48:20
22,44,2023-12-06 15:48:21
23,44,2023-12-06 15:48:23
23,44,2023-12-06 15:48:24
22,44,2023-12-06 15:48:26
23,44,2023-12-06 15:48:27
23,44,2023-12-06 15:48:29
23,44,2023-12-06 15:48:31
23,44,2023-12-06 15:48:32
22,44,2023-12-06 15:48:34
23,44,2023-12-06 15:48:36
23,44,2023-12-06 15:48:37
23,44,2023-12-06 15:48:39
